id	Q27	Q28	Q29_SQ01	Q29_SQ02	Q29_SQ03	Q30	Q31	Q38
6288	NA	NA	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6289	it's fexibilité	ot such speed	Y	Y	N	NA	NA	how can i help for improvig the use of R in my country ?
6290	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6291	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6292	NA	NA	Y	Y	Y	NA	NA	thanks
6293	Rstudio is great, Tidyverse is amazing	Code can be quite slow to run	U	U	N	{question_not_shown}	{question_not_shown}	NA
6294	NA	NA	N	N	U	{question_not_shown}	{question_not_shown}	NA
6295	Open source	A LOT of organizations I wok with are still stuck with SPSS	Y	Y	U	to make the R language available?	NA	thanks for the work your doing. =)
6296	Ggplot2, stats functions	Slowish	N	N	N	{question_not_shown}	{question_not_shown}	NA
6297	Just that everything is possible	It is all coding. Sometimes difficult to find the best package for your needs.	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6298	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6299	NA	NA	Y	Y	Y	NA	NA	NA
6300	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6301	NA	NA	Y	Y	Y	NA	NA	NA
6302	Functional programming; great community working to make R even better.	I often don't find the help files to be totally helpful, even the examples.	Y	U	N	{question_not_shown}	{question_not_shown}	Keep up the good work. Python is gaining major power for data science roles in New York. Nearly every coding challenge I receive asks for it to be done in Python.
6303	NA	NA	U	N	N	{question_not_shown}	{question_not_shown}	NA
6304	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6305	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6306	It is free and the open source community provide assistance and inspiration constantly	Documentation on some packages on CRAN could be better, have more examples, or not assume so much domain knowledge	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6307	NA	NA	Y	Y	Y	NA	NA	NA
6308	Allows me to very productive. Gives me the tools to do almost any data task I can think of.	The huge range of packages can be difficult to navigate, the decision of characters being represented as factors is annoying, and there is some short comings regarding data types including dates and larger integers.	Y	N	N	{question_not_shown}	{question_not_shown}	NA
6309	NA	Poor and unclear documentation	N	N	N	{question_not_shown}	{question_not_shown}	NA
6310	NA	NA	U	U	U	{question_not_shown}	{question_not_shown}	NA
6311	Rich variety of packages and possibilities, free	inconsistent language	Y	Y	N	NA	NA	NA
6312	lots of choice, lots of variety of resources and large community	R has a steep learning curve. CRAN needs to have its packages be segmented by scope, by adding up to 3 category labels in the package parameters so that one can browse for packages by topic. There is a bit of a birds nest of packages.  class based architecture needs improving, but I see that work is being done about this.  Need support for scripted workflows,  i.e. scripts that get the job done, illustrating the use of packages in CRAN or bio conductor.  Need better management of example data, example data is not easy to explore/find.	Y	U	U	{question_not_shown}	{question_not_shown}	NA
6313	Easy of use	Low performance	U	N	N	{question_not_shown}	{question_not_shown}	NA
6314	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6315	I appreciate the visualizations and interactive html widgets the most these days. I also am just beginning to experiment with Shiny and feel like it provides a great portal through which to share data and analyses with folks who are easily intimidated by computer code.	Sometimes it feels like there are so many ways to do things that I end up forgetting how to do specific operations by the time that I get around to needing to do it again. In this regard, I've appreciated the efforts by the tidyverse to provide some more uniform conventions for functions.	N	N	N	{question_not_shown}	{question_not_shown}	Grateful for your work!
6316	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6317	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6318	Designed to handle statistics from the ground up and it does that well. I can easily re-run analyses with different slicings/subsets/etc given a pile of raw data.	"data input sometimes is messy. E.g., ""1"", ""2"", ""3"", imported might end up as a numeric or as a factor and I'm never sure which. Reordering factors is annoying. Importing ""true"" ends up as a string not as TRUE..."	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6319	NA	NA	U	N	N	{question_not_shown}	{question_not_shown}	NA
6320	Ability to be creative	My collaborators expect some things to look like SAS output. It's hard to recreate this in R.	Y	U	N	{question_not_shown}	{question_not_shown}	NA
6321	it's simplicity and extensibility; i also appreciate the great packages out there written by others	It can be brittle for large datasets; it sometimes just doesn't work and crashes; if i need to terminate a process early, for many functions i am not able to do so	Y	Y	Y	NA	make R faster and more robust	NA
6322	The amazing array of packages that are available and the enormous user community.	There is so Michele to learn!	Y	Y	Y	Not sure.	NA	no
6323	EDA	when you have huge datasets	Y	N	N	{question_not_shown}	{question_not_shown}	keep improving R
6324	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6325	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6326	The amount of user contributed content there is.	Reading in and Writing out text, csv or excel files can definitely be improved. I think it takes way too long for large datasets.	N	N	N	{question_not_shown}	{question_not_shown}	no
6327	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6328	NA	NA	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6329	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6330	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	no
6331	NA	NA	Y	Y	Y	NA	NA	NA
6332	There's always a package (or several packages) to do any analysis I can think of --- I just have to find them.	"Programming in R stinks, compared to a programming-oriented language like Python, because the language and package-authoring community is so focused on being helpful to the interactive user that it forgets many of those ""helpful"" things make programming harder."	N	N	N	{question_not_shown}	{question_not_shown}	NA
6333	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
6334	Open source comunity and too many avaiable material.	incompatibilities between some packages and R version and other bugs that delay the work.	N	N	N	{question_not_shown}	{question_not_shown}	NA
6335	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6337	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6338	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6339	Open source	non-intuitive syntax	N	Y	N	NA	NA	NA
6340	NA	NA	Y	Y	Y	Sponsor development projects. The first one that comes to mind is the development of the sf package.	Sponsoring more projects to increase the quality of critical standards and projects. For example, supporting development of the DBI standard.	NA
6341	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6342	R Studio + CRAN. I can worry about what I'm doing as a data science process, not things like environment, losing track of variables, etc.	Dates and timeseries work. I'm always wrangling timeseries data.	Y	U	N	{question_not_shown}	{question_not_shown}	I hope I get to use R for the rest of my career. It is really how I think about data. Please keep encouraging books that use R to teach statistical and applied math subjects.
6343	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
6344	"Easy ""rapid development"" (try a code chunk, tweak as needed, move on) without massive recompilations or needing to create entire side projects just to experiment."	Ambushes resulting from the aforementioned quirks, and a bit of opacity about some language constructs (does this logical comparison testing just element 1, does it test all elements and return a single logical value, or does it return a vector of element-wise logical values ... and does that depend on the day of the week or the phase of the moon).	Y	U	N	{question_not_shown}	{question_not_shown}	NA
